name,id,nametype,recclass,mass,fall,year,reclat,reclong,GeoLocation
Nazareth (c),16930,Valid,H5,222.0,Found,1970.0,34.58333,-102.08333,"(34.583330, -102.083330)"
Grove Mountains 054471,46507,Valid,H6,222.0,Found,2006.0,-72.91611,75.10028,"(-72.916110, 75.100280)"
Thiel Mountains 07002,51011,Valid,L5,222.0,Found,2007.0,-85.159,-94.616,"(-85.159000, -94.616000)"
Pampa de Mejillones 005,54639,Valid,H4,222.0,Found,2003.0,-23.22139,-70.46394,"(-23.221390, -70.463940)"
Meteorite Hills 00485,15720,Valid,LL6,221.9,Found,2000.0,-79.68333,155.75,"(-79.683330, 155.750000)"
Yamato 790521,25870,Valid,L3,221.8,Found,1979.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Meteorite Hills 00497,15732,Valid,LL6,221.6,Found,2000.0,-79.68333,155.75,"(-79.683330, 155.750000)"
Sayh al Uhaymir 298,34047,Valid,H5,221.5,Found,2004.0,20.79087,57.18352,"(20.790870, 57.183520)"
Frontier Mountain 99001,10795,Valid,L6,221.5,Found,1999.0,-72.96083,160.31889,"(-72.960830, 160.318890)"
Grove Mountains 090001,57355,Valid,L4,221.5,Found,2009.0,-72.79642,74.69339,"(-72.796420, 74.693390)"
Asuka 87264,2621,Valid,H5,221.43,Found,1987.0,-72.0,26.0,"(-72.000000, 26.000000)"
Elephant Moraine 87820,8370,Valid,H6,221.4,Found,1987.0,-76.2681,156.47082,"(-76.268100, 156.470820)"
Yamato 791432,26781,Valid,L6,221.07,Found,1979.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Grove Mountains 051760,46455,Valid,L6,221.0,Found,2006.0,-72.77861,75.3175,"(-72.778610, 75.317500)"
Dar al Gani 108,5658,Valid,H5,221.0,Found,1996.0,27.18317,16.33083,"(27.183170, 16.330830)"
Reid 008,22563,Valid,L6,221.0,Found,1982.0,-30.08333,128.81667,"(-30.083330, 128.816670)"
Hammadah al Hamra 020,11503,Valid,H5,221.0,Found,1990.0,28.96667,12.7,"(28.966670, 12.700000)"
Acfer 226,234,Valid,H5,221.0,Found,1991.0,27.68444,3.99389,"(27.684440, 3.993890)"
Grove Mountains 052660,46980,Valid,L6,221.0,Found,2006.0,-72.78306,75.30583,"(-72.783060, 75.305830)"
Whitman,24254,Valid,H5,221.0,Found,1937.0,42.03333,-101.5,"(42.033330, -101.500000)"
Allan Hills 84101,703,Valid,H6,220.9,Found,1984.0,-76.71667,159.66667,"(-76.716670, 159.666670)"
Jiddat al Harasis 392,51658,Valid,H~6,220.8,Found,2003.0,19.29157,55.78428,"(19.291570, 55.784280)"
Thiel Mountains 82407,23919,Valid,L4,220.8,Found,1982.0,-85.16594,-94.61952,"(-85.165940, -94.619520)"
Thiel Mountains 82400,23912,Valid,L5,220.8,Found,1982.0,-85.18406,-94.16,"(-85.184060, -94.160000)"
Pecora Escarpment 02005,18187,Valid,L5,220.46,Found,2002.0,-85.63333,-68.7,"(-85.633330, -68.700000)"
Yamato 790530,25879,Valid,LL,220.4,Found,1979.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Elephant Moraine 90364,8773,Valid,L6,220.4,Found,1990.0,-76.18333,157.16667,"(-76.183330, 157.166670)"
Yamato 790532,25881,Valid,LL5,220.3,Found,1979.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Jiddat al Harasis 307,44715,Valid,L5,220.3,Found,2005.0,19.89152,56.32853,"(19.891520, 56.328530)"
Asuka 880788,3497,Valid,H3.8,220.13,Found,1988.0,-72.0,26.0,"(-72.000000, 26.000000)"
Mauritius,15447,Valid,L6,220.0,Fell,1801.0,-20.0,57.0,"(-20.000000, 57.000000)"
Jiddat al Harasis 052,12118,Valid,H6,220.0,Found,2002.0,19.23167,55.18333,"(19.231670, 55.183330)"
Sayh al Uhaymir 321,34548,Valid,L5,220.0,Found,2004.0,21.09833,57.27833,"(21.098330, 57.278330)"
Dispatch,7648,Valid,H,220.0,Found,1956.0,39.5,-98.53333,"(39.500000, -98.533330)"
Dhofar 701,7457,Valid,L5,220.0,Found,2002.0,19.14833,54.80333,"(19.148330, 54.803330)"
Walnut Hill,24209,Valid,OC,220.0,Found,1978.0,43.827,-70.24717,"(43.827000, -70.247170)"
Dar al Gani 261,5809,Valid,H5/6,220.0,Found,1997.0,27.165,16.02083,"(27.165000, 16.020830)"
Dhofar 093,6792,Valid,L6,220.0,Found,1999.0,18.6425,54.542,"(18.642500, 54.542000)"
Ferguson,10088,Valid,OC,220.0,Fell,1889.0,36.1,-81.41667,"(36.100000, -81.416670)"
Dhofar 121,6906,Valid,L6,220.0,Found,2000.0,18.98267,54.62183,"(18.982670, 54.621830)"
Jiddat al Harasis 642,55652,Valid,LL3-6,219.72,Found,2010.0,19.42575,56.59483,"(19.425750, 56.594830)"
Yamato 790535,25884,Valid,LL,219.7,Found,1979.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 791586,26935,Valid,L6,219.68,Found,1979.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Asuka 882119,4828,Valid,L4,219.62,Found,1988.0,-72.0,26.0,"(-72.000000, 26.000000)"
Allan Hills A78085,1700,Valid,H5,219.3,Found,1978.0,-76.71667,159.66667,"(-76.716670, 159.666670)"
Lewis Cliff 88013,13767,Valid,H5,219.1,Found,1988.0,-84.27604,161.34151,"(-84.276040, 161.341510)"
Allan Hills A81010,1970,Valid,Eucrite-pmict,219.1,Found,1981.0,-76.68889,159.37889,"(-76.688890, 159.378890)"
MacAlpine Hills 87315,15258,Valid,H6,219.1,Found,1987.0,-84.21667,160.5,"(-84.216670, 160.500000)"
Brient,5140,Valid,Eucrite-pmict,219.0,Fell,1933.0,52.13333,59.31667,"(52.133330, 59.316670)"
Dar al Gani 990,6530,Valid,LL6,219.0,Found,2002.0,27.113,16.33617,"(27.113000, 16.336170)"
Elephant Moraine 90493,8902,Valid,L6,219.0,Found,1990.0,-76.27209,156.43576,"(-76.272090, 156.435760)"
Ramlat as Sahmah 314,51986,Valid,H6,219.0,Found,2009.0,20.8016,55.47315,"(20.801600, 55.473150)"
Acfer 192,200,Valid,H3.9-5,219.0,Found,1990.0,27.65,4.2,"(27.650000, 4.200000)"
Silver Dry Lake 001,23598,Valid,L4,218.8,Found,2000.0,35.37333,-116.125,"(35.373330, -116.125000)"
LaPaz Icefield 02230,12497,Valid,LL6,218.7,Found,2002.0,-86.36667,-70.0,"(-86.366670, -70.000000)"
Elephant Moraine 83223,7865,Valid,H5,218.6,Found,1983.0,-76.29333,157.27389,"(-76.293330, 157.273890)"
Pizzetti Well,55548,Valid,H5,218.57,Found,1980.0,-26.26167,120.73333,"(-26.261670, 120.733330)"
LaPaz Icefield 02330,12597,Valid,LL5,218.49,Found,2002.0,-86.36667,-70.0,"(-86.366670, -70.000000)"
Hammadah al Hamra 249,11732,Valid,H5,218.43,Found,1997.0,28.80867,12.90017,"(28.808670, 12.900170)"
Asuka 881836,4545,Valid,LL4,218.3,Found,1988.0,-72.0,26.0,"(-72.000000, 26.000000)"
Meteorite Hills 01029,16262,Valid,LL5,218.3,Found,2001.0,-79.68333,159.75,"(-79.683330, 159.750000)"
LaPaz Icefield 02338,12605,Valid,L4,218.25,Found,2002.0,-86.36667,-70.0,"(-86.366670, -70.000000)"
Grove Mountains 022042,46577,Valid,L5,218.1,Found,2003.0,-72.77861,75.31528,"(-72.778610, 75.315280)"
Thomson,23973,Valid,L6,218.0,Found,1888.0,33.46667,-82.48333,"(33.466670, -82.483330)"
Dhofar 651,7408,Valid,H5/6,218.0,Found,2001.0,19.20372,54.77657,"(19.203720, 54.776570)"
San Juan 031,49510,Valid,L3,218.0,Found,2008.0,-25.440333,-69.879,"(-25.440333, -69.879000)"
Dar al Gani 150,5698,Valid,H6,218.0,Found,1996.0,27.14033,16.20467,"(27.140330, 16.204670)"
Turriff,24084,Valid,L5,218.0,Found,1994.0,-35.48333,142.6,"(-35.483330, 142.600000)"
Acfer 231,239,Valid,H4/5,218.0,Found,1991.0,27.73472,4.31611,"(27.734720, 4.316110)"
Acfer 151,160,Valid,H5,218.0,Found,1990.0,27.46667,3.71667,"(27.466670, 3.716670)"
Hammadah al Hamra 134,11617,Valid,L6,218.0,Found,1995.0,28.5265,13.30233,"(28.526500, 13.302330)"
Dhofar 033,6732,Valid,L5,218.0,Found,1999.0,19.16933,54.70317,"(19.169330, 54.703170)"
Jiddat al Harasis 450,48601,Valid,H3.7-5,217.741,Found,2007.0,19.74033,56.30298,"(19.740330, 56.302980)"
Wisconsin Range 91616,24306,Valid,L4,217.7,Found,1991.0,-86.14467,-124.28507,"(-86.144670, -124.285070)"
Asuka 881245,3954,Valid,H5,217.62,Found,1988.0,-72.0,26.0,"(-72.000000, 26.000000)"
Elephant Moraine 90465,8874,Valid,L6,217.3,Found,1990.0,-76.27008,156.43413,"(-76.270080, 156.434130)"
Tanezrouft 077,31338,Valid,L4,217.0,Found,2003.0,24.62112,-0.53962,"(24.621120, -0.539620)"
Acfer 295,303,Valid,LL6,217.0,Found,1992.0,27.48333,3.91556,"(27.483330, 3.915560)"
Sayh al Uhaymir 155,33995,Valid,H4,217.0,Found,2002.0,20.99872,57.325,"(20.998720, 57.325000)"
Dar al Gani 301,5849,Valid,L6,217.0,Found,1997.0,26.9715,16.45133,"(26.971500, 16.451330)"
Dar al Gani 087,5603,Valid,H6,217.0,Found,1995.0,27.1355,16.03017,"(27.135500, 16.030170)"
Elephant Moraine 87581,8131,Valid,H5,216.9,Found,1987.0,-76.18333,157.16667,"(-76.183330, 157.166670)"
Yamato 792668,28017,Valid,L4,216.72,Found,1979.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 793253,28602,Valid,H4,216.7,Found,1979.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 82094,29288,Valid,CO3.5,216.59,Found,1982.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Jiddat al Harasis 005,12093,Valid,H5,216.5,Found,1999.0,19.3005,55.054,"(19.300500, 55.054000)"
Meteorite Hills 01058,16291,Valid,L5,216.4,Found,2001.0,-79.68333,159.75,"(-79.683330, 159.750000)"
Asuka 881869,4578,Valid,LL6,216.37,Found,1988.0,-72.0,26.0,"(-72.000000, 26.000000)"
Meteorite Hills 01040,16273,Valid,LL5,216.1,Found,2001.0,-79.68333,159.75,"(-79.683330, 159.750000)"
Dhofar 285,7068,Valid,Eucrite-pmict,216.0,Found,2001.0,18.43333,54.17,"(18.433330, 54.170000)"
Dhofar 149,6934,Valid,L4,216.0,Found,2000.0,18.3165,54.31933,"(18.316500, 54.319330)"
Sayh al Uhaymir 064,23256,Valid,H5,216.0,Found,2001.0,21.0,57.31,"(21.000000, 57.310000)"
Dar al Gani 080,5596,Valid,H6,216.0,Found,1995.0,27.10083,16.02333,"(27.100830, 16.023330)"
Acfer 112,121,Valid,LL4/5,216.0,Found,1990.0,27.65,4.03333,"(27.650000, 4.033330)"
Northwest Africa 6235,51717,Valid,Ureilite,216.0,Found,2005.0,30.928,-4.85833,"(30.928000, -4.858330)"
Dar al Gani 965,6505,Valid,LL5,216.0,Found,1998.0,26.9415,16.42117,"(26.941500, 16.421170)"
Asuka 881282,3991,Valid,L6,215.96,Found,1988.0,-72.0,26.0,"(-72.000000, 26.000000)"
Grosvenor Mountains 95553,11281,Valid,L6,215.7,Found,1995.0,-85.66667,175.0,"(-85.666670, 175.000000)"
Allan Hills 83070,590,Valid,LL6,215.7,Found,1983.0,-76.82202,158.13059,"(-76.822020, 158.130590)"
Elephant Moraine 87586,8136,Valid,L6,215.5,Found,1987.0,-76.2676,156.46343,"(-76.267600, 156.463430)"
Northwest Africa 2256,30916,Valid,H5,215.4,Found,2001.0,27.76667,-7.66667,"(27.766670, -7.666670)"
Yamato 791108,26457,Valid,LL5/6,215.39,Found,1979.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Pecora Escarpment 91211,18502,Valid,L5,215.1,Found,1991.0,-85.68323,-68.73928,"(-85.683230, -68.739280)"
Lewis Cliff 88018,13772,Valid,L6,215.1,Found,1988.0,-84.28793,161.32257,"(-84.287930, 161.322570)"
Northwest Africa 041,17051,Valid,L5/6,215.0,Found,1999.0,27.16667,-9.5,"(27.166670, -9.500000)"
Sayh al Uhaymir 034,23226,Valid,H5,215.0,Found,2000.0,21.06517,57.28167,"(21.065170, 57.281670)"
Dhofar 1041,6845,Valid,H6,215.0,Found,2000.0,18.86395,54.64277,"(18.863950, 54.642770)"
Dhofar 566,7327,Valid,H5,215.0,Found,2001.0,18.71272,54.37388,"(18.712720, 54.373880)"
Dhofar 591,7348,Valid,H4,215.0,Found,2001.0,18.69217,54.2014,"(18.692170, 54.201400)"
Daraj 112,6571,Valid,L5/6,215.0,Found,1986.0,29.66472,11.77639,"(29.664720, 11.776390)"
Jabal Akakus,12064,Valid,LL6,215.0,Found,1997.0,25.0,10.83333,"(25.000000, 10.833330)"
Acfer 199,207,Valid,L4,215.0,Found,1991.0,27.48028,3.85139,"(27.480280, 3.851390)"
Dar al Gani 073,5589,Valid,H6,215.0,Found,1995.0,27.12883,16.035,"(27.128830, 16.035000)"
Grimsby,50911,Valid,H5,215.0,Fell,2009.0,43.2,-79.61667,"(43.200000, -79.616670)"
Camel Donga 012,5215,Valid,L6,215.0,Found,1993.0,-30.134,126.8915,"(-30.134000, 126.891500)"
Pecora Escarpment 91132,18423,Valid,L6,215.0,Found,1991.0,-85.68404,-68.87777,"(-85.684040, -68.877770)"
Asuka 882122,4831,Valid,H4,214.93,Found,1988.0,-72.0,26.0,"(-72.000000, 26.000000)"
Asuka 881377,4086,Valid,Diogenite,214.9,Found,1988.0,-72.0,26.0,"(-72.000000, 26.000000)"
Yamato 791477,26826,Valid,H4/5,214.87,Found,1979.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Allan Hills 84108,710,Valid,H6,214.8,Found,1984.0,-76.90198,156.76583,"(-76.901980, 156.765830)"
Queen Alexandra Range 97042,20449,Valid,LL5,214.8,Found,1997.0,-84.0,168.0,"(-84.000000, 168.000000)"
Allan Hills 84091,693,Valid,H5,214.6,Found,1984.0,-77.03872,157.21351,"(-77.038720, 157.213510)"
Queen Alexandra Range 93048,19137,Valid,L5,214.3,Found,1993.0,-84.57526,162.93706,"(-84.575260, 162.937060)"
Allan Hills A78042,1658,Valid,L6,214.1,Found,1978.0,-76.71667,159.66667,"(-76.716670, 159.666670)"
Queen Alexandra Range 99032,21484,Valid,L5,214.1,Found,1999.0,-84.0,168.0,"(-84.000000, 168.000000)"
Catalina 030,57298,Valid,H~5,214.0,Found,2010.0,-25.23333,-69.71667,"(-25.233330, -69.716670)"
Sayh al Uhaymir 311,34538,Valid,H4,214.0,Found,2004.0,21.00167,57.31167,"(21.001670, 57.311670)"
Dar al Gani 815,6362,Valid,H5,214.0,Found,2000.0,26.98333,16.46167,"(26.983330, 16.461670)"
Dar al Gani 1026,34018,Valid,L3,214.0,Found,1999.0,26.907,16.6815,"(26.907000, 16.681500)"
Dhofar 992,30556,Valid,L6,213.9,Found,2004.0,19.31783,54.7295,"(19.317830, 54.729500)"
Allan Hills 84102,704,Valid,L6,213.9,Found,1984.0,-76.91024,156.79453,"(-76.910240, 156.794530)"
Allan Hills 84092,694,Valid,L6,213.9,Found,1984.0,-76.89987,156.97472,"(-76.899870, 156.974720)"
Yamato 74663,25041,Valid,LL6,213.9,Found,1974.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Queen Alexandra Range 97037,20444,Valid,L6,213.8,Found,1997.0,-84.0,168.0,"(-84.000000, 168.000000)"
Asuka 882055,4764,Valid,L4,213.51,Found,1988.0,-72.0,26.0,"(-72.000000, 26.000000)"
MacAlpine Hills 88125,15289,Valid,H6,213.5,Found,1988.0,-84.21667,160.5,"(-84.216670, 160.500000)"
Grosvenor Mountains 95551,11279,Valid,Chondrite-ung,213.4,Found,1995.0,-85.66667,175.0,"(-85.666670, 175.000000)"
Allan Hills 83011,531,Valid,L5,213.3,Found,1983.0,-76.69389,159.3875,"(-76.693890, 159.387500)"
Asuka 882087,4796,Valid,L6,213.2,Found,1988.0,-72.0,26.0,"(-72.000000, 26.000000)"
LaPaz Icefield 02371,12638,Valid,LL5,213.2,Found,2002.0,-86.36667,-70.0,"(-86.366670, -70.000000)"
Dhofar 1528,54876,Valid,Lunar (feldsp. breccia),213.2,Found,2009.0,18.46883,54.17483,"(18.468830, 54.174830)"
Yamato 790981,26330,Valid,Ureilite,213.01,Found,1979.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Dar al Gani 321,5869,Valid,H5,213.0,Found,1997.0,27.09867,16.14133,"(27.098670, 16.141330)"
Hammadah al Hamra 035,11518,Valid,H5,213.0,Found,1990.0,28.81667,12.55,"(28.816670, 12.550000)"
Dar al Gani 001,5517,Valid,LL6,213.0,Found,1995.0,27.11767,16.0745,"(27.117670, 16.074500)"
Dar al Gani 031,5547,Valid,H5/6,213.0,Found,1995.0,27.18717,16.189,"(27.187170, 16.189000)"
Tanezrouft 081,31342,Valid,H5,213.0,Found,2003.0,25.24032,0.19848,"(25.240320, 0.198480)"
Dar al Gani 704,6251,Valid,L6,213.0,Found,1999.0,26.96667,16.38333,"(26.966670, 16.383330)"
Acfer 290,298,Valid,L6,213.0,Found,1992.0,27.54528,4.04861,"(27.545280, 4.048610)"
Dhofar 1428,35415,Valid,Lunar,213.0,Found,2006.0,18.89067,54.33933,"(18.890670, 54.339330)"
Sayh al Uhaymir 027,23219,Valid,H5,213.0,Found,2000.0,20.9675,57.3235,"(20.967500, 57.323500)"
Elephant Moraine 90454,8863,Valid,L6,212.9,Found,1990.0,-76.28433,156.46066,"(-76.284330, 156.460660)"
Asuka 882040,4749,Valid,L6,212.85,Found,1988.0,-72.0,26.0,"(-72.000000, 26.000000)"
Ramlat as Sahmah 414,55509,Valid,H5,212.82,Found,2010.0,20.34138,56.20582,"(20.341380, 56.205820)"
Northwest Africa 4590,44983,Valid,Angrite,212.8,Found,2006.0,30.31708,-4.94288,"(30.317080, -4.942880)"
Umm as Samim 031,55427,Valid,H6,212.69,Found,2010.0,21.02358,55.56297,"(21.023580, 55.562970)"
Asuka 881876,4585,Valid,LL3,212.66,Found,1988.0,-72.0,26.0,"(-72.000000, 26.000000)"
Queen Alexandra Range 90242,19047,Valid,L5,212.5,Found,1990.0,-84.6082,162.15934,"(-84.608200, 162.159340)"
Lakangaon,12435,Valid,Eucrite-mmict,212.5,Fell,1910.0,21.86667,76.03333,"(21.866670, 76.033330)"
Asuka 881383,4092,Valid,H4,212.35,Found,1988.0,-72.0,26.0,"(-72.000000, 26.000000)"
Elephant Moraine 83378,8014,Valid,L6,212.3,Found,1983.0,-76.32861,157.23,"(-76.328610, 157.230000)"
Allan Hills 85001,867,Valid,Eucrite-Mg rich,212.3,Found,1985.0,-76.8389,156.45213,"(-76.838900, 156.452130)"
Sayh al Uhaymir 412,35701,Valid,L5,212.28,Found,2005.0,20.0093,56.50733,"(20.009300, 56.507330)"
Roosevelt County 096,22751,Valid,L5,212.2,Found,1996.0,34.09167,-103.67667,"(34.091670, -103.676670)"
Allan Hills 84113,715,Valid,H6,212.1,Found,1984.0,-76.74688,158.8072,"(-76.746880, 158.807200)"
Lewis Cliff 87042,13516,Valid,L6,212.1,Found,1987.0,-84.36776,161.25817,"(-84.367760, 161.258170)"
Cacak,5187,Valid,OC,212.0,Fell,1919.0,43.83889,20.33333,"(43.838890, 20.333330)"
Sayh al Uhaymir 525,52617,Valid,Ureilite,212.0,Found,2006.0,20.9645,56.72033,"(20.964500, 56.720330)"
Dhofar 954,30534,Valid,H4,212.0,Found,2002.0,18.535,54.13333,"(18.535000, 54.133330)"
Jiddat al Harasis 799,57428,Valid,LL6,212.0,Found,2012.0,19.77278,56.38982,"(19.772780, 56.389820)"
Dhofar 775,7521,Valid,H5,212.0,Found,2000.0,18.90333,54.70452,"(18.903330, 54.704520)"
Dar al Gani 112,5662,Valid,L5/6,212.0,Found,1996.0,27.1675,16.14067,"(27.167500, 16.140670)"
Acfer 258,266,Valid,H6,212.0,Found,1991.0,27.67056,4.34611,"(27.670560, 4.346110)"
Chico Mountains,5348,Valid,"Iron, IIAB",212.0,Found,1915.0,29.0,-103.25,"(29.000000, -103.250000)"
United Arab Emirates 005,51028,Valid,H6,212.0,Found,2009.0,22.69944,55.09503,"(22.699440, 55.095030)"
Queen Alexandra Range 99080,21532,Valid,H6,211.9,Found,1999.0,-84.0,168.0,"(-84.000000, 168.000000)"
Patuxent Range 91507,18126,Valid,L6,211.8,Found,1991.0,-84.96005,-67.58217,"(-84.960050, -67.582170)"
Allan Hills A78040,1656,Valid,Eucrite-pmict,211.7,Found,1978.0,-76.71667,159.66667,"(-76.716670, 159.666670)"
Meteorite Hills 01015,16248,Valid,LL5,211.7,Found,2001.0,-79.68333,159.75,"(-79.683330, 159.750000)"
Queen Alexandra Range 99457,21903,Valid,L6,211.7,Found,1999.0,-84.0,168.0,"(-84.000000, 168.000000)"
Elephant Moraine 87569,8119,Valid,L6,211.3,Found,1987.0,-76.27543,156.50174,"(-76.275430, 156.501740)"
Acfer 334,341,Valid,L6,211.25,Found,2002.0,27.65,4.38333,"(27.650000, 4.383330)"
Elephant Moraine 83232,7874,Valid,Eucrite-pmict,211.2,Found,1983.0,-76.28861,157.23194,"(-76.288610, 157.231940)"
Asuka 87317,2674,Valid,H6,211.13,Found,1987.0,-72.0,26.0,"(-72.000000, 26.000000)"
Acfer 153,162,Valid,H3.6-6,211.0,Found,1990.0,27.53333,3.95,"(27.533330, 3.950000)"
Dhofar 1717,57431,Valid,L3,211.0,Found,2010.0,19.08188,54.71472,"(19.081880, 54.714720)"
Dar al Gani 877,6424,Valid,H5,211.0,Found,2000.0,27.08333,16.11667,"(27.083330, 16.116670)"
Catalina 033,57301,Valid,L~6,211.0,Found,2010.0,-25.23333,-69.71667,"(-25.233330, -69.716670)"
Acfer 168,177,Valid,L6,211.0,Found,1990.0,27.6,3.98333,"(27.600000, 3.983330)"
Dar al Gani 221,5769,Valid,H4-6,211.0,Found,1996.0,27.44317,16.32933,"(27.443170, 16.329330)"
Acfer 351,357,Valid,L6,211.0,Found,2001.0,27.7,4.13333,"(27.700000, 4.133330)"
Meteorite Hills 00519,15754,Valid,LL6,210.8,Found,2000.0,-79.68333,155.75,"(-79.683330, 155.750000)"
Jiddat al Harasis 446,48597,Valid,L4,210.578,Found,2007.0,19.60792,56.43172,"(19.607920, 56.431720)"
Sayh al Uhaymir 236,23409,Valid,H6,210.49,Found,2002.0,20.54373,57.1285,"(20.543730, 57.128500)"
Grove Mountains 090863,57402,Valid,L4,210.41,Found,2010.0,-72.77886,75.31447,"(-72.778860, 75.314470)"
Allan Hills 90405,1248,Valid,L4,210.4,Found,1990.0,-76.73758,159.40921,"(-76.737580, 159.409210)"
Sayh al Uhaymir 464,51663,Valid,LL5,210.3,Found,2008.0,20.02557,56.55827,"(20.025570, 56.558270)"
Allan Hills A81111,2071,Valid,H6,210.3,Found,1981.0,-76.82468,158.21135,"(-76.824680, 158.211350)"
Lewis Cliff 85300,12773,Valid,Eucrite-pmict,210.3,Found,1985.0,-84.29185,161.31334,"(-84.291850, 161.313340)"
Pecora Escarpment 91002,18293,Valid,R3.8-6,210.2,Found,1991.0,-85.66706,-67.88631,"(-85.667060, -67.886310)"
Asuka 881617,4326,Valid,L6,210.15,Found,1988.0,-72.0,26.0,"(-72.000000, 26.000000)"
Asuka 881835,4544,Valid,H5,210.06,Found,1988.0,-72.0,26.0,"(-72.000000, 26.000000)"
Dar al Gani 940,6481,Valid,L6,210.0,Found,2000.0,27.5,16.2,"(27.500000, 16.200000)"
Monticello,16728,Valid,Howardite,210.0,Found,1982.0,36.95,-84.9,"(36.950000, -84.900000)"
Hammadah al Hamra 088,11571,Valid,H6,210.0,Found,1995.0,28.58483,13.38733,"(28.584830, 13.387330)"
Pima County,18823,Valid,"Iron, IIAB",210.0,Found,1947.0,32.2,-111.0,"(32.200000, -111.000000)"
Wedderburn,24229,Valid,"Iron, IAB-sLH",210.0,Found,1951.0,-36.43333,143.63333,"(-36.433330, 143.633330)"
Dar al Gani 633,6180,Valid,LL5,210.0,Found,1998.0,26.919,16.6775,"(26.919000, 16.677500)"
Dar al Gani 353,5901,Valid,H3-5,210.0,Found,1997.0,27.5965,15.8705,"(27.596500, 15.870500)"
San Juan 003,48680,Valid,H5,209.896,Found,2007.0,-25.446167,-69.858667,"(-25.446167, -69.858667)"
Jiddat al Harasis 315,35632,Valid,H5,209.72,Found,2005.0,19.65315,55.69378,"(19.653150, 55.693780)"
Grosvenor Mountains 95563,11291,Valid,L6,209.4,Found,1995.0,-85.66667,175.0,"(-85.666670, 175.000000)"
Pecora Escarpment 91055,18346,Valid,L5,209.2,Found,1991.0,-85.67735,-69.03926,"(-85.677350, -69.039260)"
Hammadah al Hamra 330,30718,Valid,L6,209.0,Found,2003.0,28.46847,12.89732,"(28.468470, 12.897320)"
Dhofar 708,7464,Valid,H3,209.0,Found,2001.0,18.345,54.175,"(18.345000, 54.175000)"
Hammadah al Hamra 231,11714,Valid,L5,209.0,Found,1997.0,29.13617,11.92567,"(29.136170, 11.925670)"
Grove Mountains 020059,46650,Valid,L4,209.0,Found,2003.0,-72.99417,75.20528,"(-72.994170, 75.205280)"
Dhofar 436,7213,Valid,H5,209.0,Found,2001.0,18.91728,54.71143,"(18.917280, 54.711430)"
Dar al Gani 096,5612,Valid,H5,209.0,Found,1996.0,27.1025,16.23817,"(27.102500, 16.238170)"
Yamato 74038,24416,Valid,H5,208.9,Found,1974.0,-71.825,36.24028,"(-71.825000, 36.240280)"
Grove Mountains 022043,46828,Valid,L6,208.7,Found,2003.0,-72.77861,75.31528,"(-72.778610, 75.315280)"
Jiddat al Harasis 559,51426,Valid,H3.7/3.8,208.6,Found,2008.0,19.83992,56.10517,"(19.839920, 56.105170)"
Lewis Cliff 87004,13479,Valid,Eucrite-pmict,208.4,Found,1987.0,-84.36015,161.31654,"(-84.360150, 161.316540)"
Meteorite Hills 00481,15716,Valid,L5,208.37,Found,2000.0,-79.68333,155.75,"(-79.683330, 155.750000)"
Jiddat al Harasis 300,35618,Valid,L5,208.35,Found,2005.0,19.81988,56.44577,"(19.819880, 56.445770)"
Dhofar 1504,53793,Valid,L~5,208.2,Found,2009.0,18.2238,54.2463,"(18.223800, 54.246300)"
Meteorite Hills 00526,15761,Valid,L(LL)3.05,208.2,Found,2000.0,-79.68333,159.75,"(-79.683330, 159.750000)"
Northwest Africa 6888,54490,Valid,Lunar,208.0,Found,2011.0,24.64283,-14.68783,"(24.642830, -14.687830)"
Dhofar 1044,6848,Valid,L5/6,208.0,Found,2000.0,18.86492,54.64965,"(18.864920, 54.649650)"
Dhofar 163,6948,Valid,LL5,208.0,Found,2000.0,19.14611,54.40111,"(19.146110, 54.401110)"
Yamato 790266,25615,Valid,Eucrite-pmict,208.0,Found,1979.0,-71.5,35.66667,"(-71.500000, 35.666670)"
Acfer 082,91,Valid,CV3,208.0,Found,1990.0,27.5,3.48333,"(27.500000, 3.483330)"
